"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","9.00","9.00","9.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Threads","thread","8,192.00","8,192.00","8,192.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Waves Per SM","","0.07","0.07","0.07"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Shared Mem","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Warps","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Achieved Occupancy","%","32.56","32.68","32.62"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Achieved Active Warps Per SM","warp","15.63","15.69","15.66"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.36","9.42","9.39"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.37","1.38","1.37"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","38,940.00","39,159.00","39,078.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Memory Throughput","%","11.68","11.75","11.70"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","DRAM Throughput","%","4.80","4.82","4.81"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Duration","usecond","28.22","28.54","28.41"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","16.47","16.47","16.47"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","L2 Cache Throughput","%","7.38","7.42","7.40"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","SM Active Cycles","cycle","27,744.88","27,745.27","27,745.05"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","52.77","53.09","52.89"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Block Size","","512.00","512.00","512.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Grid Size","","128.00","128.00","128.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Registers Per Thread","register/thread","40.00","40.00","40.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","9.00","9.00","9.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Threads","thread","65,536.00","65,536.00","65,536.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Waves Per SM","","0.52","0.52","0.52"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Shared Mem","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Warps","block","3.00","3.00","3.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Achieved Occupancy","%","49.24","49.36","49.31"
"92899","test_paper_bench","127.0.0.1","rbgs_restrict_aggregated_kernel(double *, const double *, const bool *, double *, const bool *, int, int, int, int, double, double, double, double, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Achieved Active Warps Per SM","warp","23.64","23.69","23.67"
