"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","9.00","9.00","9.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Launch Statistics","Threads","thread","1,024.00","1,024.00","1,024.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Launch Statistics","Waves Per SM","","0.01","0.01","0.01"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Block Limit Shared Mem","block","3.00","3.00","3.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Block Limit Warps","block","3.00","3.00","3.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Achieved Occupancy","%","33.11","33.11","33.11"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(2, 1, 1)","0","8.6","2","Occupancy","Achieved Active Warps Per SM","warp","15.89","15.89","15.89"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","Command line profiler metrics","dram__bytes.sum","Kbyte","158.98","158.98","158.98"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","Command line profiler metrics","l1tex__t_bytes.sum","Kbyte","556.48","556.48","556.48"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","Command line profiler metrics","lts__t_bytes.sum","Kbyte","448.35","448.42","448.38"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0.00","0.00","0.00"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.24","9.32","9.28"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.36","1.37","1.36"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","20,643.00","20,812.00","20,727.50"
"105169","test_paper_bench","127.0.0.1","prolong_rbgs_aggregated_kernel(double *, const double *, const double *, const bool *, int, int, int, int, double, double, double, double, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","2","GPU Speed Of Light Throughput","Memory Throughput","%","2.01","2.02","2.02"
